index,sent,ref_anim,ref_case,distance(clauses),conflict,num,word,tag,features,head,pron_func,pron_case,inf_str,corpus,comments
658,"# text = Ty jsou umíst?ny v chromozómech, tedy na míst?, kde se reguluje bun??né d?lení a za?íná kaskáda syntézy protein?.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,3,nsubj,1,,PDT,
659,# text = Graf je obvykle interpretován jako jednozna?ný d?kaz fungování skleníkového efektu - vyšší obsah oxidu uhli?itého v atmosfé?e zvýší skleníkový efekt a ten oteplí Zemi.,,,,,22,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,23,nsubj,1,,PDT,
660,"# text = Ty pochopiteln? sta?ily p?írodní d?je jenom nekontrolovateln? narušit, nikoliv ?ízen? zm?nit.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,3,nsubj,1,,PDT,
661,"# text = Ten zjistil, co poruchu zp?sobuje, kde v mozku je a pro? mají pacienti práv? ty p?íznaky, které mají.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,2,nsubj,1,,PDT,
662,"# text = Ta ovšem spo?ívá ve vytvo?ení sít? plošných krajinných element? a tzv. malých struktur v p?evažující mí?e ekotonové povahy (rozvoln?né k?oviny, ke?ové lemy, singulární lesíky, vetlendy, cesty s vegeta?ním doprovodem, stromo?adí, jednotlivé stromy, meze, toky, p?íkopy a kanály s vegeta?ním doprovodem apod.).",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,PDT,
663,"# text = Prost? jsem najednou zjistil, že ryby, které nacházím pod kameny, už nejsou vranky obecné, ale ty nové.",,,,,20,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,16,conj,1,,PDT,
664,"# text = Ale ti zastrašeni králem, až na Jana z Pomuku, dali sepsat listinu ve?ejnou, p?ed ve?ejným notá?em, že nic ne?eknou, jak byli jati a mu?eni.",a,,,,2,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,12,nsubj,1,,PDT,
665,"# text = Ta byla vložena ješt? do dubové rakve, která byla zape?et?na a spušt?na do hrobu.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj:pass,1,,PDT,
666,# text = Ten byl zasypán a p?ekryt náhrobním kamenem.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,PDT,
667,# text = Ty tvo?í jakýsi zlatý fond v?dy.,i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,2,nsubj,1,,PDT,
668,"# text = Ta bude zajisté p?edevším dbát na to, aby opravila p?edchozí teorii v tom singulárním pozorování, v kterém tato teorie neobstála.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,5,nsubj,1,,PDT,
669,"# text = Proto se také v dlouhých periodách míru, kdy boj a drancování nep?icházejí v úvahu, prestiž armády ztrácí a ta se stává zdrojem utrpení pro vlastní p?íslušníky, zejména nižšího rangu, místo aby jím byla pro nep?ítele, vojenského i civilního.",,,,,21,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,23,nsubj,1,,PDT,
670,"# text = P?i každé oxigenaci (okysli?ování, v?etn? ho?ení plamene) se z oxidované látky odebírají elektrony a ty p?ejímá akceptor, p?ijíma?: ten se m?ní opa?ným sm?rem, je redukován (v chemii znamená redukce kupodivu ztrátu elektron?, opak oxidace).",i,,,,18,ty,PDIP4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur|PronType=Dem,19,obj,4,,PDT,
671,"# text = P?i každé oxigenaci (okysli?ování, v?etn? ho?ení plamene) se z oxidované látky odebírají elektrony a ty p?ejímá akceptor, p?ijíma?: ten se m?ní opa?ným sm?rem, je redukován (v chemii znamená redukce kupodivu ztrátu elektron?, opak oxidace).",,,,,24,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,26,nsubj:pass,1,,PDT,
672,# text = Ten se vylu?uje plícemi.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj:pass,1,,PDT,
673,# text = I ten vyžaduje odbornou konzultaci a zákrok.,,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
674,"# text = Ta vyžaduje už skute?n? minimální obsluhu, na za?átku jen rozt?ídit prádlo a uložit do pra?ky a na záv?r je vyjmout, vyždímat a dát dosušit.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
675,"# text = Ta druhá byla ukázkou, co lze provést se zadáky i branká?em soupe?e, když ned?lá n?komu potíže, kterou nohou vyst?elí.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,4,dep,1,,CAC,
676,# text = Ta se n?jak ze života mnohých odborových organizací vytratila.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,9,nsubj,1,,CAC,
677,"# text = Ty se nebudou samoz?ejm? týkat jen oblasti strojírenství, ale nemenší m?rou i chemického pr?myslu a dále dopravy, stavebnictví, zem?d?lství a vodního hospodá?ství.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,5,nsubj,1,,CAC,
678,"# text = Ustarané matky si telefonují, že ten náš p?ešel na makrobiotiku, p?estože mají jen mlhavou p?edstavu, co to znamená.",,,,,7,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,9,nsubj,1,,CAC,
679,# text = A k té pat?ilo také u?it se a u?it.,,,,,3,té,PDFS3----------,Case=Dat|Gender=Fem|Number=Sing|PronType=Dem,4,obj,3,,CAC,
680,"# text = Ti také ocenili, že pivo je nejen dobrým nápojem, ale i užite?nou pochutinou.",a,,,,1,Ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,3,nsubj,1,,CAC,
681,"# text = Ta slouží všem, ženám, muž?m i d?tem.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
682,# text = Ty pátrav? odhadují výsledek útoku na rodinný rozpo?et a inspekce rodi?ovských pohled? se dostává s p?ibývajícími minutami do finále.,,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,3,nsubj,1,,CAC,
683,"# text = I když nebudou tajemn? šustit tuzexové bony, neznamená to, že ta naše bude horší než sousedova.",,,,,13,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,16,nsubj,1,,CAC,
684,"# text = Vždy? klapot dnešních st?eví?k? dokázal teprve první krok za práh d?tských her a ten má p?esnou délku, ani milimetru rozdílu, prost? p?esn? sedmnáct.",,,,,14,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,15,nsubj,1,,CAC,
685,"# text = Ta se dostavila v podob? trochu zmoklých, ale veselých svazák?, kte?í s povd?kem p?ivítali sucho a teplo.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
686,"# text = No, dv? pistole, jednu na trénink, druhou sváte?ní, ta m? provází na velkých sportovních událostech už šest let.",,,,,13,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,15,dep,1,,CAC,
687,# text = Ale ty prý budou v Mnichov? na míru.,,,,,2,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,4,dep,1,,CAC,
688,"# text = N?co podobného se p?ihodilo i r?ení "" nouze nau?ila Dalibora housti"" , "" poradil se s Va?kem"" , "" vzal ho na paškál"" , "" ten m?l kliku"" , "" kul pikle"" , "" šlo mu to k duhu"" , "" strý?ek P?íhoda a stará Blažková"" , "" dopadl jako Benedek u Hradce"" .",,,,,29,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,30,nsubj,1,,CAC,
689,# text = Také ten byl ocen?n zlatou medailí.,,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,4,nsubj:pass,1,,CAC,
690,# text = Všechny uvedené vymoženosti jsou možné práv? jen ve vysp?lé socialistické spole?nosti a tou naše republika je.,,,,,13,tou,PDFS7----------,Case=Ins|Gender=Fem|Number=Sing|PronType=Dem,5,conj,7,,CAC,
691,"# text = Ten je nemyslitelný bez aktivní ú?asti v?deckotechnické inteligence ve spolupráci s d?lníky a techniky, zlepšovateli, vynálezci a novátory.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
692,# text = I ta bude hotova v?as.,,,,,2,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
693,# text = Optimální barevné vybavení provoz? s r?zným druhem hluku bude zpracováno do katalogu a ten bude k dispozici podnikovým psycholog?m.,,,,,14,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,15,nsubj,1,,CAC,
694,"# text = Ty se totiž nerozkládají, ale hromadí se v atmosfé?e a vytvá?ejí velmi jemný aerosol.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,4,nsubj,1,,CAC,
695,"# text = Radisty, výsadká?e, ?idi?e, ti všichni již p?icházejí k jednotkám s ur?itými základy.",a,,,,7,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,10,nsubj,1,,CAC,
696,# text = Ta se pak mechanicky ot?e nebo omyje proudem vody.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,5,nsubj:pass,1,,CAC,
697,"# text = Tu jsme projednali na celookresním seminá?i za p?ítomnosti ostatních spole?enských organizací v ?ervnu tohoto roku a výsledkem pak byla koncepce rozvoje masové t?lesné výchovy, kterou p?ijalo i p?edsednictvo okresního výboru NF v srpnu s plným porozum?ním.",,,,,1,Tu,PDFS4----------,Case=Acc|Gender=Fem|Number=Sing|PronType=Dem,3,obj,4,,CAC,
698,"# text = Ten údaje ve zlomcích vte?iny zhodnotí, aby mohly být co nejvhodn?ji nastaveny sv?telné signály a ukazatele optimální rychlosti dopravy.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,6,nsubj,1,,CAC,
699,# text = Vždy? to ti p?ede mnou taky vydrželi.,a,,,,3,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,7,nsubj,1,,CAC,
700,# text = Ten mu ty kalhoty šílen? zfušoval.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,6,nsubj,1,,CAC,
701,# text = Ty by mohly úsp?šn? zasáhnout.,i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,3,nsubj,1,,CAC,
702,# text = Na tu byli návšt?vníci zvlášt? upozorn?ni p?i výkladu o vystavených houbách.,,,,,2,tu,PDFS4----------,Case=Acc|Gender=Fem|Number=Sing|PronType=Dem,6,obj,4,,CAC,
703,# text = I ten však splnili již # prosince a do konce roku naložili ješt? # vozových jednotek.,i,,,,2,ten,PDIS4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing|PronType=Dem,4,obj,4,,CAC,
704,"# text = Ten myslí, že by to m?l být rychle uskute?n?ný p?evrat, a zdá se mu, že se stále nic p?evratného ned?je.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
705,"# text = Jeden návyk je však zvlášt? sympatický, práv? ten nemá obdoby v kapitalistickém pojetí života.",,,,,9,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,10,nsubj,1,,CAC,
706,# text = Ten podle povahy postižení žil navrhne lé?ení konzervativní nebo chirurgické.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,6,nsubj,1,,CAC,
707,"# text = Kdo byl v první zemi socialismu, kdo ji a její ob?any nepoznal z rychlíku, ten ví, jaký up?ímný a internacionální vztah k naší zemi mají sov?tští lidé.",,,,,17,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,18,discourse,1,,CAC,
708,# text = Pot?eboval totiž ob?anský pr?kaz a ten mohl získat jen mezi svými z galérky.,i,,,,6,ten,PDIS4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing|PronType=Dem,8,obj,4,,CAC,
709,# text = Ti svou každodenní ob?tavou prací pomáhají plnit všechny úkoly.,a,,,,1,Ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,6,nsubj,1,,CAC,
710,# text = Lo?ské listopadové plénum KV KS? naše úkoly ješt? up?esnilo a položilo d?raz na ty nejd?ležit?jší.,i,,,,14,ty,PDIP4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur|PronType=Dem,11,dep,4,,CAC,
711,# text = Ty byly ale pro nás kluky tabu.,,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,7,nsubj,1,,CAC,
712,"# text = A ten mn? ?íkal, jestli bych nezazpíval jeho p?átel?m, ale jenom t?m nejlepším, tak ?íkajíc v úzkém kruhu.",,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
713,"# text = Vid?l jsem Tadž Mahal, což je opravdu jeden z div? sv?ta, a vid?l jsem d?ti, jak vy?ezávají do d?eva, a vid?l jsem, jak malí šestiletí kluci pískají had?m a ti d?lají, jako když tancujou, a pochopiteln? jsem vid?l i tu jejich bídu a ten sv?t, který vypadá docela jinak než tady u nás, protože je mentáln? úpln? n?kde jinde a dívá se na v?ci úpln? jinak, než jak jsme na to zvyklí my.",a,,,,35,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,36,nsubj,1,,CAC,
714,"# text = Já pot?ebuju partnery, jako je t?eba Boban Ondrá?ek nebo Zden?k Marat, s t?ma jsme asi tak stejná krevní skupina a víme, co kdo chce v hudb? dosáhnout a jak si to p?edstavuje.",,,,,15,t?ma,PDFD7----------,Case=Ins|Gender=Fem|Number=Dual|PronType=Dem,16,obl,7,,CAC,
715,# text = Ten t?etí jel na starším ces?áku.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,dep,1,,CAC,
716,"# text = Ty ovšem n?kdy chyb?jí závodník?m na trati, potom trvá vým?na kola déle, než je nezbytn? nutné.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,4,nsubj,1,,CAC,
717,"# text = Ten trávil ve?er co ve?er, velmi ?asto za p?ítomnosti trenéra Menharta, se svými pacienty.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
718,"# text = Ten projede všechny díry, které jsou.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
719,"# text = Cyklisté, ti jsou na tom možná nejh??e.",a,,,,3,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,4,nsubj,1,,CAC,
720,"# text = George Adamson, který spolu s Joy vychoval a vrátil divo?in? lvici Elsu, však ?íká, že v??í domorodc?m, ti prý rozum?jí no?nímu ?evu lv?, který hlásá všem vet?elc?m:",a,,,,22,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,24,nsubj,1,,CAC,
721,# text = Té mohl dosáhnout jedin? prodloužením kon?etin.,,,,,1,Té,PDFS2----------,Case=Gen|Gender=Fem|Number=Sing|PronType=Dem,2,iobj,2,,CAC,
722,"# text = Musí se rychle rozhodovat, musí reagovat na ne?ekané situace, musí v daný okamžik pomoci koni, aby ten mu p?i ješt? neo?ekávan?jší situaci tuto pomoc oplatil.",,,,,21,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,29,nsubj,1,,CAC,
723,"# text = Ty tam jsou surové st?edov?ké násilnosti, které sv?d?ily o úpadku spole?nosti.",,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,2,cc,1,,CAC,
724,"# text = Ten vlevo je newyorský policajt, kterému nebyla dána p?íležitost k zákroku, a vpravo, to je americký námo?ník vesele si vykra?ující s komunisty.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,5,nsubj,1,,CAC,
725,"# text = Jakou ty mají radost, když dostanou na Prvního máje párek nebo ?okoládu.",,,,,2,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,3,nsubj,1,,CAC,
726,# text = Ta je vytla?uje a n?kdy i ni?í jejich mlá?ata.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
727,"# text = Nikotin v první ?ad? brání dokonalému prokrvení pokožky, ta ?asem ztrácí svou pružnost, jemnost, tvo?í se na ní vrásky a v?bec daleko rychleji stárne.",,,,,10,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,12,nsubj,1,,CAC,
728,"# text = Samoz?ejm? že hlavní zájem je up?en na program, a ten je letos opravdu pestrý.",,,,,11,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,15,nsubj,1,,CAC,
729,"# text = Ta totiž odtud bude odebírat v?tšinu elektrické energie, a té nebude zrovna málo.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,5,nsubj,1,,CAC,
730,"# text = Pak p?išli ti ?ty?i, docela samoz?ejm? nasedli do dvou tank?, jak vid?l Va?o z dálky.",a,,,,3,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,2,nsubj,1,,CAC,
731,"# text = Kdepak, poznamenává rozšafn? malý Honza Ko?í z p?tky, ?e?ený Mimino, ti znají akorát cestu do kuchyn? a zpátky.",a,,,,14,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,15,nsubj,1,,CAC,
732,# text = Copak ti by se zmohli na spojení s ní.,a,,,,2,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,5,nsubj,1,,CAC,
733,"# text = Nevstávají jako ti vedle za pok?ikování budííí?ééék, ale vstávají sami.",a,,,,3,ti,PDMP1----------,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,1,advcl,1,,CAC,
734,# text = Ten už nikoho nezajímá.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
735,# text = Ta už také není v mód?.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
736,"# text = V mládí dokázal vejít do vinného sklepa, kde jsou velmi staré lahve vína, a u té nejstarší, na které ležel prach století, vym?nit * , aniž by porušil její dobový zevn?jšek.",,,,,18,té,PDFS2----------,Case=Gen|Gender=Fem|Number=Sing|PronType=Dem,27,dep,2,,CAC,
737,"# text = Zm?k?ovací šifóny nebyly, ty za?aly až za okupace.",i,,,,5,ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,6,nsubj,1,,CAC,
738,"# text = Dnes je hlavní formou sociální revoluce boj o upevn?ní této vlády, a ten se projevuje p?edevším konstruktivní budovatelskou prací.",,,,,14,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,16,nsubj,1,,CAC,
739,# text = Ta musí být spolu se získáním celé ve?ejnosti jedním ze základních ?lánk? strategie školské p?estavby.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
740,"# text = I Marx, Engels, Lenin, Gottwald, Zápotocký, Nejedlý, Fu?ík i jiní velcí lidé chodili kdysi do školy a ta jim dala jistý základ, který si pak t?eba sami dále p?etvá?eli, m?nili a rozvíjeli, ale který v nich z?stal a jist? i svým zp?sobem spoluur?oval jejich myšlení, morálku a ?iny, jejich životní dráhu.",,,,,24,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,26,nsubj,1,,CAC,
741,"# text = Ten se u n?kterých zví?at vystup?oval tak, že neoby?ejn? divoce kousala a trhala všechno, co jim bylo na dosah.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,6,nsubj,1,,CAC,
742,"# text = Pes byl sice držen na hladové diet?, ale ta nebyla tak krutá, že by zašel, kdyby se p?i pokuse nenažral.",,,,,10,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,13,nsubj,1,,CAC,
743,"# text = Ten stál uprost?ed dvou stejn? velkých hromádek sena a nemohl se prý rozhodnout, zda se má dát d?íve do levé, nebo do pravé.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
744,"# text = Ta hovo?í o tom, že ?lov?k jedná tak, aby si p?ivodil co nejv?tší pot?šení a aby naopak co nejvíce zadržel vše, co mu p?sobí nep?íjemnost a bolest.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
745,"# text = Vyráb?jí se také automobily pro sportovní ú?ely, sout?že a závody, ty však v b?žném prodeji nejsou.",i,,,,13,ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,18,nsubj,1,,CAC,
746,# text = Práv? ten býval ?astou p?í?inou požár?.,,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,5,nsubj,1,,CAC,
747,"# text = Ta se op?t m?že zaplnit, d?j se opakuje a výsledek je stejný, jako kdyby se kladný náboj pohyboval a tím p?edstavoval nosi?e proudu.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
748,"# text = Ten se liší od všeho, ?eho dosáhla fyzika v dob? p?edchozí.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
749,"# text = Na výrobu výrobk? se pochopiteln? vždy vynakládá lidská práce, ale ta vytvá?í hodnotu a jeví se jako sm?nná hodnota jen v podmínkách zbožní výroby, kdy se výrobky vyráb?jí za ú?elem sm?ny.",,,,,12,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,13,nsubj,1,,CAC,
750,"# text = Ta rozlišuje r?zné druhy dispozic, jimiž je genotyp vybaven.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
751,"# text = Ta je udržována a rozvíjena celou lidskou spole?ností, existuje neustálým a plynulým p?edáváním z generace na generaci, je nesena lidskými jedinci, existuje však nezávisle na nich.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
752,"# text = Pokud jde o jazykovou stránku, ta nás zajímá jen potud, pokud nám zprost?edkuje v?cnou informaci, a podle toho ji také hodnotíme.",,,,,7,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,9,nsubj,1,,CAC,
753,# text = Ta je u nás nyní v r?zných modifikacích rozvíjena n?kolika badateli a stala se populární i v cizin?.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,9,nsubj:pass,1,,CAC,
754,"# text = Ty vycházejí zpravidla v p?vodní podob?, jak byly p?edneseny, výsledky diskusí se v nich neobrážejí.",i,,,,1,Ty,PDIP1----------,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur|PronType=Dem,2,nsubj,1,,CAC,
755,"# text = Ta se dostává pod vliv nových v?dních obor?, hlavn? teorie informace a kybernetiky.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
756,"# text = Ta je vytvá?ena nositeli, interprety a publikem, skladbami a jejich interpretací i jejich funkcí v lidovém prost?edí.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj:pass,1,,CAC,
757,"# text = Ty vykazují ?asto velikou setrvalost a kontinuitu, takže badatelé n?kdy zjiš?ují až p?ekvapující délku jejich existence a nem?nnost forem.",,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,2,nsubj,1,,CAC,
758,"# text = Ta mohla být objektivn? zjišt?na podle dvou zachovaných úsek? zdi v západní ?ásti objektu, zatímco délka je jen p?edpokládaná, pon?vadž nebylo možno zachytit západní obvodové zdivo stavby.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
759,"# text = Ta však, jak se zdá, nem?la už podle své situace funkci sídelního objektu, ale velmi pravd?podobn? sloužila jako obydlí duchovního.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,8,nsubj,1,,CAC,
760,"# text = Ten nám m?že do jisté míry podat základní sémantické charakteristiky slova, zvlášt? to platí o substantivech a slovesech a o jejich souputnících, * jsou adjektiva ve vztahu k substantiv?m a adverbia ve vztahu k sloves?m.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
761,"# text = I ten byl dovedným um?lcem, nebo? dovedl dob?e malovat a provád?t výtvarné práce ze d?eva, kosti, rozli?ných kov?, také se ale vyznal v um?ní vysazovat skelnou mozaiku.",,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,5,nsubj,1,,CAC,
762,# text = Ty m?ly postupn? vyr?st v silný a aktivní nástroj protifašistického odboje a stát se spolu s partyzánskými jednotkami základem nové ?eskoslovenské lidové armády.,,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,2,nsubj,1,,CAC,
763,"# text = Nep?íteli se sice poda?ilo od?íznout * sbor od hlavních sil armády, ten však po n?kolikadenních bojích v obklí?ení postupoval v jeho týlu dále a # zá?í pronikl na území ?eskoslovenska.",,,,,13,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,20,nsubj,1,,CAC,
764,# text = Ten postupn? provedl další úpravy tohoto pojišt?ní a p?isp?l tak k prohloubení rozdíl? mezi jednotlivými druhy pojišt?ní.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
